,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_new,2ndFlrSF_2,2ndFlrSF_3,2ndFlrSF_4,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,age,SF_with_Bsmt,SF_wo_Bsmt,from_built_to_Remod,total_years,total_sqr,Total_Bathrooms,Total_porch_sf,TotRms,YearBuilt_cat,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,hasporch,hasalley,was_remod,is_new,SalePrice
29,30,RM,4.110873864173311,8.752265313595721,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,6.255750041753367,0.0,0,1,0,1,1,Fa,4,Typ,0,No_Fireplace,Detchd,1920.0,Unf,1,240,Fa,TA,Y,3.912023005428146,0.0,4.477336814478207,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD,Normal,900.0,27000.0,810000.0,24300000.0,24300000.0,27900,0,0,0,36,216,1296,7776,46656,279936,58,1040,520,23,3877,520,1.0,8.389359819906353,5.0,old,0,0,1,1,0,1,0,1,False,11.134589024250317
30,70,C (all),3.9318256327243257,9.04793908261736,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,7.183870715062453,0.0,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1920.0,Unf,1,250,TA,Fa,N,0.0,4.007333185232471,5.153291594497779,0,0,0,No_Pool,MnPrv,None,0,7,2008,WD,Normal,4900.0,343000.0,24010000.0,1680700000.0,1680700000.0,347900,446224,298077632,199115858176,16,64,256,1024,4096,16384,58,1966,1317,30,3870,1317,1.0,9.16062477973025,7.0,new_new,0,1,1,1,0,1,1,1,False,10.596634733096073
31,20,RL,4.276666119016055,9.053101595549691,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Gd,Y,SBrkr,1228,0,0,7.113956109566034,0.0,0,1,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1966.0,Unf,1,271,TA,TA,Y,0.0,4.189654742026425,0.0,0,0,0,No_Pool,MnPrv,None,0,6,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,2,2456,1228,40,3972,1228,2.0,4.189654742026425,8.0,middle,0,0,1,1,0,1,0,1,False,11.914047823644255
32,20,RL,4.454347296253507,9.3101857069459,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1234,0,0,7.118826249062078,0.0,0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2,484,TA,TA,Y,0.0,3.4339872044851463,0.0,0,0,0,No_Pool,No_Fence,None,0,1,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,1,2468,1234,0,4014,1234,2.0,3.4339872044851463,9.0,new_new,0,0,1,1,0,1,0,0,False,12.100156419938624
33,20,RL,4.2626798770413155,9.26416545867109,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,7.438971592395862,0.0,1,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2,447,TA,TA,Y,0.0,3.6635616461296463,0.0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,51,3098,1700,0,3918,2718,3.0,3.6635616461296463,9.0,old,0,0,1,1,1,1,0,0,False,12.016726473799254
34,120,RL,4.110873864173311,8.897545598709327,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,7.3537223303996315,0.6931471805599453,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2,556,TA,TA,Y,5.318119993844216,3.871201010907891,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,2,3122,1561,0,4010,2714,2.6931471805599454,9.189321004752108,8.693147180559945,new_new,0,0,1,1,1,1,0,0,False,12.533576212168626
35,60,RL,4.6913478822291435,9.504426892100957,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,0,7.8050670442584895,0.0,0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3,691,TA,TA,Y,4.736198448394496,3.4965075614664802,0.0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,1742400,2299968000,3035957760000,25,125,625,3125,15625,78125,1,3569,2452,1,4009,2452,4.0,8.232706009860976,13.0,new_new,0,1,1,1,1,1,0,1,False,12.641096555879882
36,20,RL,4.727387818712341,9.292841593487926,Pave,No_alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,7.001245622069476,0.0,0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1995.0,Unf,2,672,TA,TA,Y,5.973809611869261,4.174387269895637,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,14,2194,1097,1,3989,1097,2.0,10.148196881764898,8.0,new,0,0,1,1,0,1,0,1,False,11.884489021402711
37,20,RL,4.31748811353631,9.051696278536586,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213,Unf,0,84,1297,GasA,Gd,Y,SBrkr,1297,0,0,7.168579897264035,0.0,1,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2,498,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,19,2594,1297,36,3944,2510,2.0,0.0,7.0,old,0,0,1,1,1,0,0,1,False,11.938193200374572
38,20,RL,4.23410650459726,8.977525200965243,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,0,326,1057,GasA,TA,Y,SBrkr,1057,0,0,6.964135612418245,0.6931471805599453,0,1,0,3,1,Gd,5,Typ,0,No_Fireplace,Detchd,1953.0,Unf,1,246,TA,TA,Y,0.0,3.970291913552122,0.0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD,Abnorml,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,49,343,2401,16807,117649,823543,3,2114,1057,54,3960,1788,1.6931471805599454,3.970291913552122,6.693147180559945,old,0,0,1,1,0,1,0,1,False,11.59910316121128
39,90,RL,4.189654742026425,8.706324840138741,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,TA,N,FuseP,1152,0,0,7.050122520269059,0.0,0,2,0,2,2,Fa,6,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,N,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD,AdjLand,8100.0,729000.0,65610000.0,5904900000.0,5904900000.0,737100,0,0,0,25,125,625,3125,15625,78125,53,1152,1152,0,3910,1152,2.0,0.0,8.0,old,0,0,0,0,0,0,0,0,False,11.314474526246391
40,20,RL,4.442651256490317,9.066354521447801,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,GasA,Ex,Y,SBrkr,1324,0,0,7.1891677384203225,0.0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2,440,TA,TA,Y,0.0,4.9344739331306915,0.0,0,0,0,No_Pool,GdWo,None,0,12,2006,WD,Abnorml,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,41,2412,1324,0,3930,1967,2.0,4.9344739331306915,8.0,middle,0,0,1,1,1,1,0,0,False,11.982929094215963
41,20,RL,4.7535901911063645,9.735423867488873,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,7.192182058713246,0.0,1,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1,308,TA,TA,P,0.0,4.653960350157523,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,48,2678,1328,0,3918,2295,3.0,4.653960350157523,8.0,old,0,0,1,1,1,1,0,0,False,12.043553716032399
42,85,RL,4.212127597878484,9.1248914101437,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,6.785587645007929,0.6931471805599453,0,1,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,1983.0,RFn,2,504,TA,Gd,Y,5.484796933490655,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,12,2007,WD,Normal,7225.0,614125.0,52200625.0,4437053125.0,4437053125.0,621350,0,0,0,49,343,2401,16807,117649,823543,24,1724,884,0,3966,1724,1.6931471805599454,5.484796933490655,6.693147180559945,new,0,0,1,1,0,1,0,0,False,11.877568578558138
43,20,RL,4.2626798770413155,9.127067452782361,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,6.844815479208263,0.6931471805599453,0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1977.0,Unf,1,308,TA,TA,Y,4.983606621708336,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,7,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,28,1876,938,5,3955,1709,1.6931471805599454,4.983606621708336,6.693147180559945,middle,0,0,1,1,0,1,0,1,False,11.777210959615614
44,20,RL,4.2626798770413155,8.980423936374544,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,7.048386408721883,0.6931471805599453,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1,300,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,36,216,1296,7776,46656,279936,47,2300,1150,0,3918,1835,1.6931471805599454,0.0,7.693147180559945,old,0,0,1,1,0,0,0,0,False,11.856515169360305
45,120,RL,4.127134385045092,8.943636705909594,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,7.469083884921234,0.6931471805599453,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2,576,TA,TA,Y,5.2832037287379885,4.418840607796598,0.0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD,Normal,14400.0,1728000.0,207360000.0,24883200000.0,24883200000.0,1742400,0,0,0,25,125,625,3125,15625,78125,5,3504,1752,0,4010,2208,2.6931471805599454,9.702044336534588,8.693147180559945,new_new,0,0,1,1,1,1,0,0,False,12.675763725937609
46,50,RL,3.8918202981106265,9.458995712459116,Pave,No_alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,7.673223121121708,0.6931471805599453,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2,670,TA,TA,Y,5.1298987149230735,3.784189633918261,0.0,0,198,0,No_Pool,No_Fence,None,0,8,2009,WD,Abnorml,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,398161,251239591,158532181921,25,125,625,3125,15625,78125,6,3583,2149,0,4006,3500,2.6931471805599454,206.91408834884135,8.693147180559945,new_new,0,1,1,1,1,1,0,0,False,12.387085012375499
47,20,FV,4.442651256490317,9.314430080500564,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,7.4127640174265625,0.0,0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2006.0,RFn,3,826,TA,TA,Y,0.0,4.990432586778736,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,1,3312,1656,0,4012,1680,2.0,4.990432586778736,9.0,new_new,0,0,1,1,0,1,0,0,False,12.428015476267865
48,190,RM,3.5263605246161616,8.402231172946555,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,7.2813856635702825,0.0,0,2,0,2,3,TA,8,Typ,0,No_Fireplace,No_Garage,0.0,No_Garage,0,0,No_Garage,No_Garage,N,0.0,0.0,4.634728988229636,0,0,0,No_Pool,No_Fence,None,0,6,2009,New,Partial,36100.0,6859000.0,1303210000.0,247609900000.0,247609900000.0,6895100,512656,367061696,262816174336,25,125,625,3125,15625,78125,1,2188,1452,88,3928,1452,2.0,4.634728988229636,10.0,new_new,0,1,0,1,0,1,0,1,False,11.635143097694478
49,20,RL,4.204692619390966,8.954544488386723,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,6.862757913051401,0.6931471805599453,0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1966.0,Unf,1,386,TA,TA,Y,0.0,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,1,2007,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,49,343,2401,16807,117649,823543,41,1910,955,0,3932,1718,1.6931471805599454,0.0,7.693147180559945,middle,0,0,1,1,0,0,0,0,False,11.751942365440728
50,60,RL,4.189654742026425,9.537483513308878,Pave,No_alley,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,7.293697720601438,0.0,1,2,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1997.0,Fin,2,388,TA,TA,Y,0.0,4.330733340286331,0.0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,456976,308915776,208827064576,36,216,1296,7776,46656,279936,10,2264,1470,0,3994,1652,3.0,4.330733340286331,9.0,new,0,1,1,1,0,1,0,0,False,12.083905011555967
51,50,RM,3.970291913552122,8.738895704934043,Pave,No_alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,7.0707241072602764,0.0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,528,TA,TA,Y,4.727387818712341,0.0,0.0,0,0,0,No_Pool,MnPrv,Shed,400,9,2006,WD,Normal,2500.0,125000.0,6250000.0,312500000.0,312500000.0,127500,0,0,0,36,216,1296,7776,46656,279936,56,1632,816,16,3884,816,1.0,4.727387818712341,7.0,old,0,0,1,1,1,1,0,1,False,11.648330101976432
52,90,RM,4.709530201312334,9.044639916198465,Grvl,No_alley,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,6.705639094860003,0.6931471805599453,0,1,0,2,1,TA,5,Typ,0,No_Fireplace,CarPort,1963.0,Unf,2,516,TA,TA,Y,4.672828834461906,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD,Normal,8100.0,729000.0,65610000.0,5904900000.0,5904900000.0,737100,0,0,0,25,125,625,3125,15625,78125,47,1632,816,0,3926,1632,1.6931471805599454,4.672828834461906,6.693147180559945,middle,0,0,1,1,0,1,0,0,False,11.608235644774552
53,20,RL,4.23410650459726,10.825203541055348,Pave,No_alley,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,7.519149957669823,1.0986122886681098,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3,894,TA,TA,Y,6.754604099487962,4.290459441148391,0.0,0,0,0,No_Pool,No_Fence,None,0,11,2006,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,19,3684,1842,6,3968,3652,2.09861228866811,11.045063540636352,7.09861228866811,new,0,0,1,1,1,1,0,1,False,12.86099861326992
54,80,RL,4.110873864173311,8.872767529910936,Pave,No_alley,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,7.215975002651466,0.0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2,572,TA,TA,Y,0.0,3.9318256327243257,0.0,0,0,0,No_Pool,MnPrv,None,0,2,2007,WD,Normal,6400.0,512000.0,40960000.0,3276800000.0,3276800000.0,518400,0,0,0,25,125,625,3125,15625,78125,52,1744,1360,0,3910,1744,1.0,3.9318256327243257,7.0,old,0,0,1,1,1,1,0,0,False,11.77528972943772
55,20,RL,4.61512051684126,9.227787285579904,Pave,No_alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,7.262628600974241,0.0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2,576,TA,TA,Y,0.0,0.0,0.0,407,0,0,No_Pool,No_Fence,None,0,7,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,25,125,625,3125,15625,78125,44,2850,1425,0,3928,1915,2.0,407.0,9.0,middle,0,0,1,1,1,1,0,0,False,12.103486056755072
56,160,FV,3.2188758248682006,7.880804344674901,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,7.461640392208575,0.6931471805599453,0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,1999.0,Fin,2,480,TA,TA,Y,4.7535901911063645,0.0,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD,Abnorml,25600.0,4096000.0,655360000.0,104857600000.0,104857600000.0,4121600,571536,432081216,326653399296,25,125,625,3125,15625,78125,9,2709,1739,1,3999,2388,3.6931471805599454,4.7535901911063645,10.693147180559945,new,0,1,1,1,0,1,1,1,False,12.058152515453552
57,60,RL,4.499809670330265,9.362718052397065,Pave,No_alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,7.450660796211539,0.0,0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2004.0,RFn,2,565,TA,TA,Y,0.0,4.2626798770413155,0.0,0,0,0,No_Pool,No_Fence,None,0,8,2006,WD,Normal,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,739600,636056000,547008160000,25,125,625,3125,15625,78125,2,2580,1720,0,4008,1720,3.0,4.2626798770413155,10.0,new_new,0,1,1,1,0,1,0,0,False,12.188417710291453
58,60,RL,4.204692619390966,9.52390946537981,Pave,No_alley,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,7.988203597022576,0.0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,5.262690188904886,0.0,3.6375861597263857,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,3600.0,216000.0,12960000.0,777600000.0,777600000.0,219600,2307361,3504881359,5323914784321,25,125,625,3125,15625,78125,0,4355,2945,0,4012,2945,4.0,8.900276348631271,14.0,new_new,0,1,1,1,1,1,0,0,True,12.991753427493052
59,20,RL,4.110873864173311,8.881975184248867,Pave,No_alley,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,6.660575149839686,0.0,0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1973.0,Unf,1,352,TA,TA,Y,5.2832037287379885,0.0,0.0,0,0,0,No_Pool,MnPrv,None,0,1,2008,WD,Normal,400.0,8000.0,160000.0,3200000.0,3200000.0,8400,0,0,0,49,343,2401,16807,117649,823543,36,1560,780,0,3944,1412,1.0,5.2832037287379885,5.0,middle,0,0,1,1,0,1,0,0,False,11.73526869611367
